"","logFC","logCPM","F","PValue","FDR","class","ensembl_id"
"ENSG00000120885",-3.10714103329113,2.49811577010256,283.239635598233,1.3503379980392e-54,1.28366196795287e-53,"-","ENSG00000120885"
"ENSG00000138378",-3.10932619302491,4.47653890217516,481.22587949851,8.88622813468892e-84,2.20473606645743e-82,"-","ENSG00000138378"
"ENSG00000139116",-3.11006478513633,2.05711951014721,431.54788799168,6.58097754493694e-77,1.30973565372855e-75,"-","ENSG00000139116"
"ENSG00000173917",-3.11596741055241,1.46135715129675,281.658123521001,2.42515712012642e-54,2.28200426328937e-53,"-","ENSG00000173917"
"ENSG00000134013",-3.11785945389074,3.6268030357643,859.599580448753,1.12461566035983e-128,1.16744102470634e-126,"-","ENSG00000134013"
"ENSG00000119681",-3.13347345906475,3.57533235685083,557.253354590017,8.69631803247502e-94,3.0747526645612e-92,"-","ENSG00000119681"
"ENSG00000196586",-3.13930906094414,3.1798991813673,195.433568516214,7.184077590163e-40,4.12845840610962e-39,"-","ENSG00000196586"
"ENSG00000180644",-3.14281453916465,5.31965520165877,243.423478903196,4.47435399387184e-48,3.39527587277666e-47,"-","ENSG00000180644"
"ENSG00000168679",-3.15591416332972,1.26522682078742,537.0159007739,3.52680320182885e-91,1.12718715140225e-89,"-","ENSG00000168679"
"ENSG00000160683",-3.15709957105369,3.21537833122498,353.639425502973,1.50283914518969e-65,2.05272007873488e-64,"-","ENSG00000160683"
"ENSG00000101460",-3.16882887340049,2.09081165757445,329.665390036626,6.74488386729643e-62,8.12642646815584e-61,"-","ENSG00000101460"
"ENSG00000159733",-3.17444451140434,2.23582673720297,442.534322381766,1.88478194130826e-78,3.99623046902223e-77,"-","ENSG00000159733"
"ENSG00000099250",-3.19796424396546,5.12488776980395,246.63664129435,1.30377990359537e-48,1.00881622117195e-47,"-","ENSG00000099250"
"ENSG00000107317",-3.19803538907801,1.70529865067776,155.69543217057,9.24016671613736e-33,4.10196384907966e-32,"-","ENSG00000107317"
"ENSG00000177311",-3.20316004752241,4.99508741272037,712.777843191958,1.30140450297459e-112,8.00332930360109e-111,"-","ENSG00000177311"
"ENSG00000137801",-3.2068374467298,6.09843374796306,209.237875292709,2.85184381704072e-42,1.77144688223649e-41,"-","ENSG00000137801"
"ENSG00000174600",-3.20784705623248,1.34702274332258,308.163919497418,1.48557628270017e-58,1.61718438291253e-57,"-","ENSG00000174600"
"ENSG00000149292",-3.210788552341,1.63215694933545,463.585070961911,2.27424153962701e-81,5.22310764923894e-80,"-","ENSG00000149292"
"ENSG00000136193",-3.21184719225415,4.18141755258535,396.898844963218,5.99026585462711e-72,1.01607437555087e-70,"-","ENSG00000136193"
"ENSG00000080561",-3.23092161214831,1.68446349100821,266.754777350902,6.3076813779305e-52,5.49687532303735e-51,"-","ENSG00000080561"
"ENSG00000136153",-3.23098626473574,5.20605067501718,1173.52992133654,1.06339591657133e-158,2.87471362779782e-156,"-","ENSG00000136153"
"ENSG00000183087",-3.24558544471426,3.70548886087151,279.405653637406,5.59213015552716e-54,5.21664132984331e-53,"-","ENSG00000183087"
"ENSG00000171444",-3.25896111434977,2.09039822218319,541.641634359823,8.86667796107701e-92,2.91275982842874e-90,"-","ENSG00000171444"
"ENSG00000144935",-3.26342200310092,1.29960164399856,274.318215535611,3.71473838014056e-53,3.363743560412e-52,"-","ENSG00000144935"
"ENSG00000115641",-3.26593486530849,2.24154339786788,412.93803306642,2.91094174478335e-74,5.28285036088234e-73,"-","ENSG00000115641"
"ENSG00000182107",-3.27385606843081,1.04469262647563,291.403503816202,6.66380639485412e-56,6.63110059659716e-55,"-","ENSG00000182107"
"ENSG00000166289",-3.28338335815973,2.50393124612742,436.19330209321,1.45934604713476e-77,2.97275891799382e-76,"-","ENSG00000166289"
"ENSG00000149798",-3.28418731934755,2.37670497531684,187.763474710193,1.60487341374837e-38,8.77574269565904e-38,"-","ENSG00000149798"
"ENSG00000171680",-3.30074908737919,1.74097064831384,380.858794767915,1.32604914981478e-69,2.09583602533454e-68,"-","ENSG00000171680"
"ENSG00000178234",-3.30521655720606,3.69151999240705,774.073595474055,1.68026437168122e-119,1.32945795652046e-117,"-","ENSG00000178234"
"ENSG00000174807",-3.30963536880155,3.57062811204509,316.138372443166,8.40336842512553e-60,9.49017482022879e-59,"-","ENSG00000174807"
"ENSG00000145147",-3.32138599768636,4.45029539595977,140.467246480702,5.91454520418142e-30,2.36363223188969e-29,"-","ENSG00000145147"
"ENSG00000203896",-3.32300104168293,4.12035744928427,532.760916229165,1.26122367453005e-90,3.97224233026747e-89,"-","ENSG00000203896"
"ENSG00000072195",-3.32466198585089,1.98814024997812,286.061538173666,4.76030839076859e-55,4.6096837073592e-54,"-","ENSG00000072195"
"ENSG00000141753",-3.33801751224585,5.16598933768521,574.986270057716,4.85371472980677e-96,1.81503753123841e-94,"-","ENSG00000141753"
"ENSG00000181019",-3.33901826850491,2.24621481451321,845.705169310376,3.22590997714229e-127,3.19537464606094e-125,"-","ENSG00000181019"
"ENSG00000101255",-3.33931330988652,3.60920993109179,352.427387124459,2.2892494212729e-65,3.11376315413387e-64,"-","ENSG00000101255"
"ENSG00000138061",-3.35861840109869,2.46199078221546,225.391801752684,4.87126742729228e-45,3.33208045000235e-44,"-","ENSG00000138061"
"ENSG00000140092",-3.36091116045305,2.3339064585129,335.766054674074,7.80249224761837e-63,9.72575786792469e-62,"-","ENSG00000140092"
"ENSG00000148411",-3.37361793203421,2.76025558525977,467.167312651888,7.32986107092437e-82,1.71993268094602e-80,"-","ENSG00000148411"
"ENSG00000101000",-3.37722457009427,2.14546712140636,483.284281216478,4.67639591430461e-84,1.17144620432465e-82,"-","ENSG00000101000"
"ENSG00000151176",-3.3787674377084,3.30277956399233,909.68405159568,7.88167331745037e-134,9.38280669424184e-132,"-","ENSG00000151176"
"ENSG00000157110",-3.38720341448799,1.39580320844868,274.785465906252,3.1205781959732e-53,2.83760495241403e-52,"-","ENSG00000157110"
"ENSG00000198796",-3.39383862247439,1.33900585355331,297.993672345221,5.97203181085453e-57,6.1698315905771e-56,"-","ENSG00000198796"
"ENSG00000133083",-3.39426920829675,1.49273957045274,96.0412329529015,1.74688630976515e-21,5.03388779824839e-21,"-","ENSG00000133083"
"ENSG00000186310",-3.40041434241262,1.55851116026451,249.187694874898,4.91161237289282e-49,3.8743514985202e-48,"-","ENSG00000186310"
"ENSG00000244274",-3.40154668957845,1.49142441178735,444.951508582526,8.66205314596472e-79,1.85476570333396e-77,"-","ENSG00000244274"
"ENSG00000082014",-3.41986995152325,2.00841833521445,613.274488967375,8.30167305223095e-101,3.63927397046449e-99,"-","ENSG00000082014"
"ENSG00000125821",-3.42599329165751,3.29585728184552,544.19069042202,4.15168469340025e-92,1.38134001491184e-90,"-","ENSG00000125821"
"ENSG00000168386",-3.43749481447589,1.21945392534767,368.180493315172,9.9792974641522e-68,1.47821191660775e-66,"-","ENSG00000168386"
"ENSG00000182472",-3.48229552903778,2.05940443955396,951.95432929696,4.60411037004984e-138,6.28873012229124e-136,"-","ENSG00000182472"
"ENSG00000131634",-3.49013244972361,1.99418962805834,458.141077617071,1.27892455551626e-80,2.84166524527037e-79,"-","ENSG00000131634"
"ENSG00000101439",-3.49170232711634,5.06461603896859,490.40524967741,5.11517324785242e-85,1.33015006140547e-83,"-","ENSG00000101439"
"ENSG00000163110",-3.50050399276423,4.64062212298406,870.222354023356,8.80704880078566e-130,9.52335543658289e-128,"-","ENSG00000163110"
"ENSG00000151150",-3.53704433650618,3.52000333082952,411.337604698011,4.93716585139799e-74,8.92265516542344e-73,"-","ENSG00000151150"
"ENSG00000126458",-3.55787922289773,2.30243098702981,768.359611076381,7.17902061800561e-119,5.44765915434156e-117,"-","ENSG00000126458"
"ENSG00000179403",-3.59061966616878,1.74989211696987,227.706578472451,1.97124526872211e-45,1.35985532200628e-44,"-","ENSG00000179403"
"ENSG00000164484",-3.59431351982657,1.35082362511215,293.61307925099,2.96322142325039e-56,2.97146531592713e-55,"-","ENSG00000164484"
"ENSG00000119865",-3.59464481417949,2.13665916429076,308.757042578497,1.19894569840988e-58,1.30845411123352e-57,"-","ENSG00000119865"
"ENSG00000167476",-3.59886444537912,1.05696126614319,773.246689723188,2.07255307282523e-119,1.62990598018062e-117,"-","ENSG00000167476"
"ENSG00000165886",-3.61820475153584,1.65746741876298,555.193524496813,1.59585043509586e-93,5.56660087252791e-92,"-","ENSG00000165886"
"ENSG00000146197",-3.63563788038137,2.45190504625664,238.780984675872,2.67585103499521e-47,1.96501658348036e-46,"-","ENSG00000146197"
"ENSG00000146904",-3.65926098692512,2.03636659970124,591.948022442776,3.61439599695519e-98,1.46563757676533e-96,"-","ENSG00000146904"
"ENSG00000102265",-3.65945879129828,5.36125658222584,838.894246755383,1.68928733507058e-126,1.63583525819969e-124,"-","ENSG00000102265"
"ENSG00000119986",-3.66042299035836,1.97736386113353,745.131790983426,2.77893349038823e-116,1.92831235140522e-114,"-","ENSG00000119986"
"ENSG00000018408",-3.67154163725931,1.42871496133296,255.606694404114,4.2563531474237e-50,3.47798730736586e-49,"-","ENSG00000018408"
"ENSG00000125868",-3.69383960474605,6.96642436261471,689.09114190543,7.11352353232665e-110,3.94466159638763e-108,"-","ENSG00000125868"
"ENSG00000108797",-3.69999711440587,2.21379268075092,811.181170985379,1.53029793780306e-123,1.36007849595428e-121,"-","ENSG00000108797"
"ENSG00000008517",-3.7039816062476,5.78595181111302,323.275769221705,6.54037717257239e-61,7.67341177136522e-60,"-","ENSG00000008517"
"ENSG00000120549",-3.7043603695316,3.38529649308778,232.997238126465,2.51255879769143e-46,1.79038786155102e-45,"-","ENSG00000120549"
"ENSG00000244486",-3.74072384976187,1.34563771209605,745.855302326882,2.30506365460441e-116,1.61678410714307e-114,"-","ENSG00000244486"
"ENSG00000133392",-3.7539601372395,1.7452416711595,704.44217658213,1.18273091718344e-111,7.07240386238354e-110,"-","ENSG00000133392"
"ENSG00000143882",-3.76271709050049,1.56968527650121,488.025644400745,1.07008155959062e-84,2.74414591249957e-83,"-","ENSG00000143882"
"ENSG00000135052",-3.77247598142203,3.15425758146583,1023.07428435586,5.84366587555698e-145,1.02469470812469e-142,"-","ENSG00000135052"
"ENSG00000149557",-3.77448604582755,1.35886103647509,524.234229252176,1.6412339036749e-89,4.96425434360969e-88,"-","ENSG00000149557"
"ENSG00000138448",-3.77476843430188,4.4020195956861,570.560307849337,1.76080760651703e-95,6.50946994363676e-94,"-","ENSG00000138448"
"ENSG00000197747",-3.81452489007229,5.4131245789271,558.166208397156,6.64690887972384e-94,2.36302163351498e-92,"-","ENSG00000197747"
"ENSG00000135919",-3.81680147558528,3.79544293483197,579.073155622251,1.48224664627688e-96,5.67363790032119e-95,"-","ENSG00000135919"
"ENSG00000077984",-3.82216984037136,5.18547801468782,358.562535162746,2.7320032565387e-66,3.86591867577385e-65,"-","ENSG00000077984"
"ENSG00000082781",-3.83007096510191,1.38413868058483,436.803536528568,1.19788269751438e-77,2.44783084770813e-76,"-","ENSG00000082781"
"ENSG00000140511",-3.84659824669006,4.3281517360537,977.618761524185,1.3885901382729e-140,2.04753927661694e-138,"-","ENSG00000140511"
"ENSG00000177697",-3.84816613047544,3.98715908679154,1138.0671025925,1.47262101751963e-155,3.5386537635805e-153,"-","ENSG00000177697"
"ENSG00000111961",-3.84842458607547,1.01560497542314,415.065647671461,1.44372047778228e-74,2.65726481130537e-73,"-","ENSG00000111961"
"ENSG00000005884",-3.85741328633118,2.54031970234928,603.871362260181,1.19591582004819e-99,5.07130839246578e-98,"-","ENSG00000005884"
"ENSG00000070087",-3.86554925567678,2.86596735237492,642.642382453479,2.23962858071736e-104,1.11346438557044e-102,"-","ENSG00000070087"
"ENSG00000104427",-3.86844036160082,1.15568858209092,525.2572181533,1.20529018779163e-89,3.65416950392154e-88,"-","ENSG00000104427"
"ENSG00000145623",-3.87338696645407,1.85940955910466,202.19044406697,4.750816681014e-41,2.82135456534726e-40,"-","ENSG00000145623"
"ENSG00000138131",-3.90881373741266,3.48361631076294,239.044772601136,2.41675600003324e-47,1.77676067175248e-46,"-","ENSG00000138131"
"ENSG00000185070",-3.96218773148294,2.5211977498103,142.329635232434,2.66793755566545e-30,1.08151070672649e-29,"-","ENSG00000185070"
"ENSG00000239697",-3.98664362461835,1.85175178353869,759.333240103958,7.19590317925561e-118,5.21642679631401e-116,"-","ENSG00000239697"
"ENSG00000133216",-3.9925349569719,1.57529529337337,274.001948964683,4.18005025323434e-53,3.77981408264591e-52,"-","ENSG00000133216"
"ENSG00000074657",-4.03269758599044,3.03974922578876,662.388624126304,9.80324519863563e-107,5.04789324196412e-105,"-","ENSG00000074657"
"ENSG00000204271",-4.03913271540706,1.07686652305169,704.347431454323,1.21286055115534e-111,7.21930206962921e-110,"-","ENSG00000204271"
"ENSG00000177106",-4.07685734911128,2.01192964774846,1287.83064082066,1.87955065654256e-168,6.25360238956313e-166,"-","ENSG00000177106"
"ENSG00000116285",-4.09239219108067,2.45998575628166,821.527313567713,1.18814829223114e-124,1.10124373142795e-122,"-","ENSG00000116285"
"ENSG00000092096",-4.1442672825992,1.02917467152191,504.515076513008,6.61141082767947e-87,1.82531206170146e-85,"-","ENSG00000092096"
"ENSG00000109686",-4.17098504455909,2.85573118301992,435.977728735286,1.56479952068327e-77,3.18257657999782e-76,"-","ENSG00000109686"
"ENSG00000138735",-4.17794677625554,2.31290009588407,597.733491179281,6.88899221608401e-99,2.87820153732454e-97,"-","ENSG00000138735"
"ENSG00000108821",-4.19933223135334,4.63647033491959,404.289159899072,5.10074617825189e-73,9.00507243659817e-72,"-","ENSG00000108821"
"ENSG00000120217",-4.20297457346943,2.41319444740594,1061.90550526844,1.30147572700904e-148,2.48352191671608e-146,"-","ENSG00000120217"
"ENSG00000089012",-4.21377057987307,2.65638356892273,513.474450646259,4.28322121829007e-88,1.24616768001193e-86,"-","ENSG00000089012"
"ENSG00000151718",-4.22358945243015,1.71727830466337,589.886989194357,6.53456087770517e-98,2.62515362071524e-96,"-","ENSG00000151718"
"ENSG00000237651",-4.23462236901356,1.05270271010954,338.444355614675,3.03807231718561e-63,3.85734113383567e-62,"-","ENSG00000237651"
"ENSG00000186197",-4.23847516668283,1.88610817756567,593.633521316268,2.22843577527345e-98,9.15069070251529e-97,"-","ENSG00000186197"
"ENSG00000173166",-4.26395072268773,1.71081707973581,911.897632799977,4.70247000587664e-134,5.75653309398635e-132,"-","ENSG00000173166"
"ENSG00000253626",-4.2650809414884,2.05417377137406,834.878011709566,4.49903972388409e-126,4.26128025234452e-124,"-","ENSG00000253626"
"ENSG00000163191",-4.26747752790776,4.24110949427631,718.247550626473,3.07866954253203e-113,1.95827529332821e-111,"-","ENSG00000163191"
"ENSG00000113083",-4.28204949558191,1.8869566963099,345.945336353097,2.19044954034356e-64,2.87684951776296e-63,"-","ENSG00000113083"
"ENSG00000149591",-4.31855754516774,4.83554436470999,2429.03203748712,6.25868768495632e-244,1.16018187714276e-240,"-","ENSG00000149591"
"ENSG00000074590",-4.32842292947296,1.28541453605928,386.443553983672,2.0063637395447e-70,3.27891383933653e-69,"-","ENSG00000074590"
"ENSG00000124104",-4.36872990037528,2.07118344177984,1010.37777343988,9.5020624653947e-144,1.60128263053197e-141,"-","ENSG00000124104"
"ENSG00000132793",-4.37737854482152,1.31036181628298,343.797859026462,4.64218217041737e-64,6.01767790642715e-63,"-","ENSG00000132793"
"ENSG00000088367",-4.38858583147173,2.48876214561276,436.955108529829,1.14057421234992e-77,2.33808704256755e-76,"-","ENSG00000088367"
"ENSG00000128510",-4.41420751059716,1.97608766346763,178.513728490259,7.02763220073463e-37,3.60436978010801e-36,"-","ENSG00000128510"
"ENSG00000157570",-4.46134896496375,2.00852046890367,761.866318683296,3.76340606537405e-118,2.79051183453107e-116,"-","ENSG00000157570"
"ENSG00000196526",-4.47351849708771,3.71052041096179,702.531306165461,1.96498635348199e-111,1.15374040374581e-109,"-","ENSG00000196526"
"ENSG00000182809",-4.51524531900277,3.44235635415993,808.971112719053,2.64724168641456e-123,2.33677606278335e-121,"-","ENSG00000182809"
"ENSG00000111799",-4.51543867809791,1.47101437076918,592.620657095126,2.97979090156917e-98,1.2120930012151e-96,"-","ENSG00000111799"
"ENSG00000253797",-4.52897663144238,2.22135209856466,211.191971344512,1.31202911334731e-42,8.23652141983294e-42,"-","ENSG00000253797"
"ENSG00000183160",-4.55950802204953,1.53434917340634,526.725143056067,7.74246207063282e-90,2.36948556199367e-88,"-","ENSG00000183160"
"ENSG00000167601",-4.58865164570799,1.57398948343356,532.477515378017,1.37314053321363e-90,4.31425461476515e-89,"-","ENSG00000167601"
"ENSG00000156113",-4.60229092681637,3.5518573664984,465.047615739149,1.43186014142275e-81,3.3119103734584e-80,"-","ENSG00000156113"
"ENSG00000142910",-4.65553842419851,3.87821095279949,574.713790699888,5.25382056375211e-96,1.9590107941163e-94,"-","ENSG00000142910"
"ENSG00000080573",-4.65682817280525,2.05999498268637,478.299238971809,2.21770649102348e-83,5.42961498632466e-82,"-","ENSG00000080573"
"ENSG00000123989",-4.69827568066005,2.99532331167,840.300728310872,1.19941889143757e-126,1.17019996505969e-124,"-","ENSG00000123989"
"ENSG00000267532",-4.70528112737175,1.71058200201034,872.437120439878,5.18910793525306e-130,5.65830794687762e-128,"-","ENSG00000267532"
"ENSG00000106333",-4.78917239565025,2.40568559813506,1496.91818682704,5.56908019716267e-185,3.14192976688621e-182,"-","ENSG00000106333"
"ENSG00000142156",-4.85698774402911,4.0828017139489,602.789054670835,1.62760954057265e-99,6.85709785664633e-98,"-","ENSG00000142156"
"ENSG00000120708",-4.8601269104158,4.75884580738508,940.216901395319,6.73437772175944e-137,9.10263388724484e-135,"-","ENSG00000120708"
"ENSG00000165633",-4.95890906034575,1.56026594412302,360.061434789262,1.6280994547491e-66,2.32411644937562e-65,"-","ENSG00000165633"
"ENSG00000162576",-4.9652267003318,2.00320364153881,650.097595361298,2.85633332514704e-105,1.43658066771737e-103,"-","ENSG00000162576"
"ENSG00000138193",-4.96859801761046,1.15396598523947,498.59073794602,4.0806597079892e-86,1.10775398265414e-84,"-","ENSG00000138193"
